id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,alignment_path,text_download_url,audio_download_url,sample_rate,quality,word_count,num_sentences,audio_size,text_size
e694c9c9,coi-nguoi-ta,,,"{'id': '7ba7399e', 'name': 'Thủy Tiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-tien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.4778,Antoine De Saint-Exupery,"['https://thuviensachpdf.com/coi-nguoi-ta', 'thuviensach']",https://sachnoiviet.net/sach-noi/coi-nguoi-ta,,https://cloud.thuviensachpdf.com/pdf/vi/coi-nguoi-ta.pdf,"['https://archive.org/download/coi-nguoi-ta-01_202207/Coi%20Nguoi%20Ta-01.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-02.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-03.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-04.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-05.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-06.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-07.mp3', 'https://archive.org/download/CoiNguoiTa/Coi%20Nguoi%20Ta-08.mp3']",,,,,,
e4a87f1e,cua-tung-doi-canh-gai,,,"[{'id': '21eebc96', 'name': 'Hà Thao', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ha-thao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': '160cd69b', 'name': 'Huy Hồ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/huy-ho', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': '729124b4', 'name': 'Minh Thảo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-thao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}]",1.6961,Thích Nhất Hạnh,"['https://thuviensachpdf.com/cua-tung-doi-canh-gai', 'thuviensach']",https://sachnoiviet.net/sach-noi/cua-tung-doi-canh-gai,,https://cloud.thuviensachpdf.com/pdf/vi/cua-tung-doi-canh-gai.pdf,"['https://archive.org/download/cua-tung-3/cua-tung-1.mp3', 'https://archive.org/download/cua-tung-3/cua-tung-2.mp3', 'https://archive.org/download/cua-tung-3/cua-tung-3.mp3']",,,,,,
f703016f,buoc-cham-lai-giua-the-gian-voi-va,,,"{'id': '2688dde2', 'name': 'Kiều My', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/kieu-my', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.4444,Hae Min,"['https://thuviensachpdf.com/buoc-cham-lai-giua-the-gian-voi-va', 'thuviensach']",https://sachnoiviet.net/sach-noi/buoc-cham-lai-giua-the-gian-voi-va,,https://cloud.thuviensachpdf.com/pdf/vi/buoc-cham-lai-giua-the-gian-voi-va.pdf,"['https://archive.org/download/buoc-2/buoc-1.mp3', 'https://archive.org/download/buoc-2/buoc-2.mp3', 'https://archive.org/download/buoc-2/buoc-3.mp3', 'https://archive.org/download/buoc-2/buoc-4.mp3']",,,,,,
33716e63,song-doi-dang-song,,,"{'id': '1caf9689', 'name': 'Sách Hay Bizbook', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/sach-hay-bizbook', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.0319,David Guy Powers,"['https://thuviensachpdf.com/song-doi-dang-song', 'thuviensach']",https://sachnoiviet.net/sach-noi/song-doi-dang-song,,https://cloud.thuviensachpdf.com/pdf/vi/song-doi-dang-song.pdf,"['https://archive.org/download/song-doi-1/song-doi-1.aac', 'https://archive.org/download/song-doi-1/song-doi-2.aac', 'https://archive.org/download/song-doi-3_20220711/song-doi-3.aac']",,,,,,
564a21f6,hoi-uc-ve-nhung-co-gai-diem-buon-cua-toi,,,"{'id': 'fe4818dc', 'name': 'Ái Hòa', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ai-hoa', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.4889,Gabriel Garcia Marquez,"['https://thuviensachpdf.com/hoi-uc-ve-nhung-co-gai-diem-buon-cua-toi', 'thuviensach']",https://sachnoiviet.net/sach-noi/hoi-uc-ve-nhung-co-gai-diem-buon-cua-toi,,https://cloud.thuviensachpdf.com/pdf/vi/hoi-uc-ve-nhung-co-gai-diem-buon-cua-toi.pdf,"['https://archive.org/download/HOIUCVENHUNGCOGAIDIEMBUONCUATOI_201903/00-H%E1%BB%93i%E1%BB%A9cv%E1%BB%81nh%E1%BB%AFngc%C3%B4g%C3%A1i%C4%91i%E1%BA%BFm-M%C3%A1rquez.mp3', 'https://archive.org/download/HOIUCVENHUNGCOGAIDIEMBUONCUATOI_201903/01-H%E1%BB%93i%E1%BB%A9cv%E1%BB%81nh%E1%BB%AFngc%C3%B4g%C3%A1i%C4%91i%E1%BA%BFm-M%C3%A1rquez.mp3', 'https://archive.org/download/HOIUCVENHUNGCOGAIDIEMBUONCUATOI_201903/02-H%E1%BB%93i%E1%BB%A9cv%E1%BB%81nh%E1%BB%AFngc%C3%B4g%C3%A1i%C4%91i%E1%BA%BFm-M%C3%A1rquez.mp3', 'https://archive.org/download/HOIUCVENHUNGCOGAIDIEMBUONCUATOI_201903/03-H%E1%BB%93i%E1%BB%A9cv%E1%BB%81nh%E1%BB%AFngc%C3%B4g%C3%A1i%C4%91i%E1%BA%BFm-M%C3%A1rquez.mp3', 'https://archive.org/download/HOIUCVENHUNGCOGAIDIEMBUONCUATOI_201903/04-H%E1%BB%93i%E1%BB%A9cv%E1%BB%81nh%E1%BB%AFngc%C3%B4g%C3%A1i%C4%91i%E1%BA%BFm-M%C3%A1rquez.mp3', 'https://archive.org/download/HOIUCVENHUNGCOGAIDIEMBUONCUATOI_201903/05ket-H%E1%BB%93i%E1%BB%A9cv%E1%BB%81nh%E1%BB%AFngc%C3%B4g%C3%A1i%C4%91i%E1%BA%BFm-M%C3%A1rquez.mp3']",,,,,,
618b0b4f,khoi-troi-long-lay,,,"[{'id': '3d15111b', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': 'fa357c76', 'name': 'Kim Phượng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/kim-phuong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': 'c32d24ba', 'name': 'Trần Ngọc San', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-ngoc-san', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}]",4.1897,Nguyễn Ngọc Tư,"['https://thuviensachpdf.com/khoi-troi-long-lay', 'thuviensach']",https://sachnoiviet.net/sach-noi/khoi-troi-long-lay,,https://cloud.thuviensachpdf.com/pdf/vi/khoi-troi-long-lay.pdf,"['https://archive.org/download/nuoc-nhu-nuoc-mat/N%C6%B0%E1%BB%9Bc%20Nh%C6%B0%20N%C6%B0%E1%BB%9Bc%20M%E1%BA%AFt.mp3?_=1', 'https://archive.org/download/co-con-thuyen/co-con-thuyen.mp3', 'https://archive.org/download/nuoc-nhu-nuoc-mat/T%C3%ACnh%20L%C6%A1.mp3', 'https://archive.org/download/20200429_202004/C%E1%BA%A2M%20GI%C3%81C%20TR%C3%8AN%20D%C3%82Y%20_%20NGUY%E1%BB%84N%20NG%E1%BB%8CC%20T%C6%AF%20_%20GI%E1%BB%8CNG%20%C4%90%E1%BB%8CC_%20TR%E1%BA%A6N%20NG%E1%BB%8CC%20SAN%20_%20H%E1%BA%BAM%20RADIO%20%28%20160kbps%20%29.mp3', 'https://archive.org/download/nuoc-nhu-nuoc-mat/M%E1%BB%99%20Gi%C3%B3.mp3', 'https://archive.org/download/co-con-thuyen/hieu-lam.mp3', 'https://archive.org/download/co-con-thuyen/osho.mp3', 'https://archive.org/download/nuoc-nhu-nuoc-mat/Th%E1%BB%81m%20N%E1%BA%AFng%20Sau%20L%C6%B0ng.mp3', 'https://archive.org/download/nuoc-nhu-nuoc-mat/R%C6%B0%E1%BB%A3u%20Tr%E1%BA%AFng.mp3', 'https://archive.org/download/co-con-thuyen/khoi-troi.mp3']",,,,,,
8d75a6d9,phep-la-cua-su-tinh-thuc,,,"[{'id': '4a9ffebf', 'name': 'Đức Uy', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/duc-uy', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': '27e58348', 'name': 'Huy Hồ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/huy-ho', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': 'a910f5e5', 'name': 'Kim Phượng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/kim-phuong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}]",3.3244,Thích Nhất Hạnh,"['https://thuviensachpdf.com/phep-la-cua-su-tinh-thuc', 'thuviensach']",https://sachnoiviet.net/sach-noi/phep-la-cua-su-tinh-thuc,,https://cloud.thuviensachpdf.com/pdf/vi/phep-la-cua-su-tinh-thuc.pdf,"['https://archive.org/download/phep-la-1/phep-la-1.mp3', 'https://archive.org/download/phep-la-1/phep-la-2.mp3', 'https://archive.org/download/phep-la-1/phep-la-3.mp3']",,,,,,
4e0324aa,giau-tu-chung-khoan,,,"{'id': '4ac85dde', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.9806,John Boik,"['https://thuviensachpdf.com/giau-tu-chung-khoan', 'thuviensach']",https://sachnoiviet.net/sach-noi/giau-tu-chung-khoan,,https://cloud.thuviensachpdf.com/pdf/vi/giau-tu-chung-khoan.pdf,"['https://archive.org/download/giau-tu-6/giau-tu-1.mp3', 'https://archive.org/download/giau-tu-6/giau-tu-2.mp3', 'https://archive.org/download/giau-tu-6/giau-tu-3.mp3', 'https://archive.org/download/giau-tu-6/giau-tu-4.mp3', 'https://archive.org/download/giau-tu-6/giau-tu-5.mp3', 'https://archive.org/download/giau-tu-6/giau-tu-6.mp3', 'https://archive.org/download/giau-tu-6/giau-tu-7.mp3']",,,,,,
93b98d24,cho-la-nhan,,,"{'id': '27e3029c', 'name': 'Quang Tâm', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quang-tam', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.2222,Ken Blanchard,"['https://thuviensachpdf.com/cho-la-nhan', 'thuviensach']",https://sachnoiviet.net/sach-noi/cho-la-nhan,,https://cloud.thuviensachpdf.com/pdf/vi/cho-la-nhan.pdf,"['https://archive.org/download/cho-la-nhan.sna/01.%20C01_ThanPhanConNguoi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/02.%20C02_NhungDuocMatTrongDoi_CholaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/03.%20C03_NhungGiaTriTrongCuocSong_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/04.%20C04_DuocVaMat_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/05.%20C05_HayRongMoTamHon_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/06.%20C06_ConDuongChiaSe_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/07.%20C07A_ChiaSeNhungGi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/08.%20C07B_ChiaSeNhungGi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/09.%20C08_PhapThi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/10.%20C09_VoUyThi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/11.%20C10_PhapThiThangMoiThi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/12.%20C11_ChoLaNhan_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/13.%20C12_ThayLoiKet_YNghiaCuocDoi_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/14.%20C13_PhuLuc1_ViNgotCuaChe_ChoLaNhan.mp3', 'https://archive.org/download/cho-la-nhan.sna/15._C14_PhuLuc2_CuocSongNam2070_ChoLaNhan.mp3']",,,,,,
daa32e28,bi-mat-ho-ca-than,,,"{'id': 'a469fadd', 'name': 'Dương Liễu', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/duong-lieu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.1558,Nguyễn Quang Thiều,"['https://thuviensachpdf.com/bi-mat-ho-ca-than', 'thuviensach']",https://sachnoiviet.net/sach-noi/bi-mat-ho-ca-than,,https://cloud.thuviensachpdf.com/pdf/vi/bi-mat-ho-ca-than.pdf,"['https://archive.org/download/bi-mat-ho-ca-than.sna/Bi_Mat_Ho_Ca_Than_1.mp3', 'https://archive.org/download/bi-mat-ho-ca-than.sna/Bi_Mat_Ho_Ca_Than_2.mp3', 'https://archive.org/download/bi-mat-ho-ca-than.sna/Bi_Mat_Ho_Ca_Than_3.mp3']",,,,,,
