id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,duration_hour,sample_rate,quality,word_count,num_sentences
71f9d946,bay-tinh-tinh-bay,,,"{'id': '53212ec8', 'name': 'Lê Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",17.645,Hạ Mạt Thu,https://thuviensachpdf.com/bay-tinh-tinh-bay,https://sachnoiviet.net/sach-noi/bay-tinh-tinh-bay,,,,,
65e7d862,đong-cung,,,"{'id': 'd479fea5', 'name': 'MC Rin', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mc-rin', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",11.6736,Phỉ Ngã Tư Tồn,https://thuviensachpdf.com/dong-cung,https://sachnoiviet.net/sach-noi/dong-cung,,,,,
cfb40bbd,12-phuong-phap-khich-le-nhan-vien-tien-khong-lam-đuoc,,,"{'id': 'fbc8f03b', 'name': 'Trần Huỳnh Phương Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-huy-phuong-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5914,Tịch Tông Long,https://thuviensachpdf.com/12-phuong-phap-khich-le-nhan-vien-tien-khong-lam-duoc,https://sachnoiviet.net/sach-noi/12-phuong-phap-khich-le-nhan-vien-tien-khong-lam-duoc,,,,,
debf6326,seu-đau-mua,,,"{'id': 'c2142408', 'name': 'MC Thu Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mc-thu-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.6056,Chinghiz Aitmatov,https://thuviensachpdf.com/seu-dau-mua,https://sachnoiviet.net/sach-noi/seu-dau-mua,,,,,
a4479233,am-muu-ngay-tan-the,,,"{'id': 'df4e10ab', 'name': 'Khắc Thiệu', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/khac-thieu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",10.1839,Sidney Sheldon,https://thuviensachpdf.com/am-muu-ngay-tan-the,https://sachnoiviet.net/sach-noi/am-muu-ngay-tan-the,,,,,
cf09d228,hanh-trinh-cua-linh-hon,,,"{'id': '7b778aa7', 'name': 'Phong B&A', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phong-ba', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",15.3836,Michael Newton,https://thuviensachpdf.com/hanh-trinh-cua-linh-hon,https://sachnoiviet.net/sach-noi/hanh-trinh-cua-linh-hon,,,,,
2ea3193c,nhung-trai-tim-vang,,,"{'id': '447c34a5', 'name': 'Thu Dung', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thu-dung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",12.5439,Danielle Steel,https://thuviensachpdf.com/nhung-trai-tim-vang,https://sachnoiviet.net/sach-noi/nhung-trai-tim-vang,,,,,
b4718fa4,ngay-ca-buffett-cung-khong-hoan-hao,,,"{'id': 'e29f4741', 'name': 'Đàm Thanh Phượng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/dam-thanh-phuong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",8.0364,Vahan Janjigian,https://thuviensachpdf.com/ngay-ca-buffett-cung-khong-hoan-hao,https://sachnoiviet.net/sach-noi/ngay-ca-buffett-cung-khong-hoan-hao,,,,,
8ad68371,nhung-đua-tre-mac-zich,,,"{'id': '9e2be972', 'name': 'Vân An', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/van-an', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.9722,Trần Nhã Thụy,https://thuviensachpdf.com/nhung-dua-tre-mac-zich,https://sachnoiviet.net/sach-noi/nhung-dua-tre-mac-zich,,,,,
75082257,nu-tu-si,,,"{'id': '71fbee9d', 'name': 'Lê Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.9808,Denis Diderot,https://thuviensachpdf.com/nu-tu-si,https://sachnoiviet.net/sach-noi/nu-tu-si,,,,,
1a429712,song-đong-em-đem,,,"{'id': 'c5896970', 'name': 'Việt Hùng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/viet-hung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",62.1728,Mikhail Sholokhov,https://thuviensachpdf.com/song-dong-em-dem,https://sachnoiviet.net/sach-noi/song-dong-em-dem,,,,,
de1338b3,lee-kun-hee---nhung-lua-chon-chien-luoc-va-ky-tich-samsung,,,"{'id': 'da55247d', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.7947,Ji Pyeong Gil,https://thuviensachpdf.com/lee-kun-hee-nhung-lua-chon-chien-luoc-va-ky-tich-samsung,https://sachnoiviet.net/sach-noi/lee-kun-hee-nhung-lua-chon-chien-luoc-va-ky-tich-samsung,,,,,
